Date|Close|Open|High|Low|Volume|Change
2019-12-25|10,229.58|10,176.72|10,255.20|10,170.21|12.25B|0.40%
2019-12-26|10,303.72|10,239.76|10,303.72|10,221.34|12.59B|0.72%
2019-12-27|10,233.77|10,326.52|10,377.94|10,226.62|16.48B|-0.68%
2019-12-30|10,365.96|10,203.82|10,365.96|10,133.88|15.20B|1.29%
2019-12-31|10,430.77|10,360.78|10,433.29|10,352.89|12.87B|0.63%
2020-01-02|10,638.82|10,509.12|10,663.55|10,479.77|18.37B|1.99%
2020-01-03|10,656.41|10,666.66|10,689.59|10,594.36|15.90B|0.17%
2020-01-06|10,698.27|10,599.41|10,799.58|10,577.78|18.77B|0.39%
2020-01-07|10,829.05|10,725.18|10,829.05|10,723.86|17.18B|1.22%
2020-01-08|10,706.87|10,776.71|10,851.28|10,681.02|20.29B|-1.13%
2020-01-09|10,898.17|10,807.04|10,899.48|10,807.04|17.00B|1.79%
2020-01-10|10,879.84|10,927.98|10,933.81|10,833.52|14.57B|-0.17%
2020-01-13|11,040.20|10,894.00|11,040.20|10,851.72|15.12B|1.47%
2020-01-14|10,988.77|11,074.89|11,086.81|10,983.42|16.47B|-0.47%
2020-01-15|10,972.32|10,978.28|11,001.81|10,882.79|13.91B|-0.15%
2020-01-16|10,967.44|10,986.65|11,008.21|10,934.72|14.05B|-0.04%
2020-01-17|10,954.39|11,001.68|11,045.25|10,927.84|13.28B|-0.12%
2020-01-20|11,115.88|10,981.50|11,115.88|10,936.80|15.19B|1.47%
2020-01-21|10,953.41|11,077.66|11,078.04|10,948.58|15.34B|-1.46%
2020-01-22|11,072.06|10,896.55|11,105.69|10,761.68|15.92B|1.08%
2020-01-23|10,681.90|10,947.86|11,026.00|10,572.26|18.60B|-3.52%
2020-02-03|9,779.67|9,706.58|9,934.35|9,706.58|10.49B|-8.45%
2020-02-04|10,089.67|9,578.87|10,095.69|9,578.87|23.93B|3.17%
2020-02-05|10,305.50|10,159.55|10,445.09|10,148.24|21.49B|2.14%
2020-02-06|10,601.34|10,306.12|10,633.17|10,214.81|22.81B|2.87%
2020-02-07|10,611.55|10,569.65|10,629.15|10,441.90|21.61B|0.10%
2020-02-10|10,728.46|10,577.56|10,730.05|10,551.54|20.53B|1.10%
2020-02-11|10,768.63|10,749.97|10,839.19|10,678.11|18.11B|0.37%
2020-02-12|10,940.80|10,735.05|10,944.63|10,724.08|18.43B|1.60%
2020-02-13|10,864.32|10,936.50|10,988.23|10,820.92|19.74B|-0.70%
2020-02-14|10,916.31|10,854.46|11,017.65|10,822.13|18.70B|0.48%
2020-02-17|11,241.50|10,974.93|11,241.50|10,974.93|21.68B|2.98%
2020-02-18|11,306.49|11,244.77|11,306.49|11,143.39|22.69B|0.58%
2020-02-19|11,235.60|11,300.16|11,387.99|11,229.55|23.40B|-0.63%
2020-02-20|11,509.09|11,278.87|11,519.07|11,248.90|25.08B|2.43%
2020-02-21|11,629.70|11,506.67|11,727.89|11,493.63|26.75B|1.05%
2020-02-24|11,772.38|11,620.63|11,809.75|11,548.41|27.74B|1.23%
2020-02-25|11,856.08|11,537.55|11,869.41|11,350.28|32.47B|0.71%
2020-02-26|11,497.55|11,677.63|11,770.51|11,453.69|31.40B|-3.02%
