Date|Close|Open|High|Low|Volume|Change
2021-06-09|535.42|534.27|536.68|533.08||0.22%
2021-06-10|538.51|535.42|540.85|534.56||0.58%
2021-06-11|534.28|538.52|539.1|533.82||-0.79%
2021-06-14|534.28|538.52|539.1|533.82||0.00%
2021-06-15|527.24|534.28|534.28|526.18||-1.32%
2021-06-16|521.19|527.25|527.64|520.49||-1.15%
2021-06-17|522.04|521.19|524.29|520.1||0.16%
2021-06-18|521.8|522.05|523.42|518.43||-0.05%
2021-06-21|521.19|521.8|523.55|518.49||-0.12%
2021-06-22|525.71|521.19|525.92|521.19||0.87%
2021-06-23|527.37|525.71|528.91|524.9||0.32%
2021-06-24|527.99|527.37|528.39|524.79||0.12%
2021-06-25|534.48|527.99|535.51|527.46||1.23%
2021-06-28|533.56|534.48|535.45|531.7||-0.17%
2021-06-29|528.4|533.56|533.56|528.03||-0.97%
2021-06-30|531.33|528.4|531.77|527.88||0.55%
2021-07-01|531.74|531.33|534.41|528.72||0.08%
2021-07-02|520.08|531.74|531.74|519.45||-2.19%
2021-07-05|521.27|520.08|521.54|517.6||0.23%
2021-07-06|521.7|521.27|522.26|516.59||0.08%
2021-07-07|525.53|521.7|526.12|517.95||0.73%
2021-07-08|520.05|525.53|526.32|519.47||-1.04%
2021-07-09|520.48|520.05|521.34|514.26||0.08%
2021-07-12|525.1|520.48|527.85|520.48||0.89%
2021-07-13|527.64|525.1|527.73|523.92||0.48%
2021-07-14|521.41|527.64|527.64|520.9||-1.18%
2021-07-15|528.48|521.41|528.68|520.06||1.36%
2021-07-16|525.04|528.48|528.89|524.68||-0.65%
