Date|Close|Open|High|Low|Volume|Change
2012-01-06|1,562.56|1,584.63|1,584.63|1,544.65|39.43K|-1.24%
2012-01-09|1,544.14|1,550.15|1,550.15|1,531.49|37.56K|-1.18%
2012-01-10|1,567.96|1,557.86|1,574.36|1,557.10|41.72K|1.54%
2012-01-11|1,563.97|1,570.84|1,571.30|1,560.28|40.81K|-0.25%
2012-01-12|1,579.93|1,569.09|1,579.93|1,556.90|41.85K|1.02%
2012-01-13|1,593.32|1,581.24|1,596.94|1,576.82|52.33K|0.85%
2012-01-16|1,578.60|1,581.19|1,582.99|1,564.36|37.35K|-0.92%
2012-01-17|1,609.23|1,596.75|1,609.23|1,596.75|64.44K|1.94%
2012-01-18|1,607.56|1,607.92|1,614.29|1,599.20|54.81K|-0.10%
2012-01-19|1,632.64|1,625.11|1,632.64|1,615.95|57.87K|1.56%
2012-01-20|1,668.11|1,640.00|1,670.42|1,640.00|63.56K|2.17%
2012-01-25|1,674.82|1,664.89|1,692.61|1,664.89|54.68K|0.40%
2012-01-26|1,675.85|1,680.42|1,682.60|1,668.32|45.53K|0.06%
2012-01-27|1,682.69|1,679.05|1,683.97|1,666.72|58.96K|0.41%
2012-01-30|1,660.19|1,674.37|1,679.63|1,656.96|54.65K|-1.34%
2012-01-31|1,668.40|1,660.21|1,675.95|1,649.06|57.08K|0.49%
2012-02-01|1,667.27|1,659.85|1,680.19|1,659.41|57.65K|-0.07%
2012-02-02|1,689.24|1,688.20|1,700.77|1,682.09|80.61K|1.32%
2012-02-03|1,675.58|1,685.62|1,686.25|1,666.00|57.81K|-0.81%
2012-02-06|1,680.88|1,697.76|1,701.03|1,673.08|57.96K|0.32%
2012-02-07|1,686.97|1,683.93|1,688.91|1,677.31|60.08K|0.36%
2012-02-08|1,706.07|1,689.31|1,706.07|1,686.95|62.18K|1.13%
2012-02-09|1,715.59|1,699.16|1,715.59|1,679.66|60.73K|0.56%
2012-02-10|1,691.72|1,708.50|1,708.50|1,686.36|51.57K|-1.39%
2012-02-13|1,704.24|1,698.12|1,709.66|1,691.24|39.17K|0.74%
2012-02-14|1,702.41|1,697.17|1,706.83|1,695.81|58.15K|-0.11%
2012-02-15|1,728.04|1,712.84|1,730.60|1,712.73|62.61K|1.51%
2012-02-16|1,702.09|1,709.10|1,715.29|1,700.34|51.10K|-1.50%
2012-02-17|1,731.19|1,729.98|1,738.57|1,725.44|60.51K|1.71%
2012-02-20|1,731.65|1,748.16|1,754.19|1,731.65|44.33K|0.03%
2012-02-21|1,732.00|1,727.95|1,738.21|1,715.70|42.32K|0.02%
2012-02-22|1,737.81|1,725.20|1,737.90|1,723.62|46.53K|0.34%
2012-02-23|1,713.85|1,724.28|1,724.28|1,708.88|44.21K|-1.38%
2012-02-24|1,723.54|1,713.55|1,724.76|1,702.37|42.55K|0.57%
2012-02-27|1,696.41|1,716.47|1,716.47|1,692.41|39.00K|-1.57%
2012-02-28|1,713.89|1,704.81|1,716.87|1,702.66|58.53K|1.03%
2012-02-29|1,741.13|1,724.98|1,744.28|1,724.98|58.44K|1.59%
2012-03-02|1,740.87|1,751.91|1,756.83|1,739.11|47.20K|-0.01%
2012-03-05|1,722.49|1,735.17|1,737.53|1,717.86|35.87K|-1.06%
2012-03-06|1,710.34|1,725.30|1,729.96|1,698.83|42.38K|-0.71%
2012-03-07|1,693.38|1,682.98|1,699.92|1,680.68|39.80K|-0.99%
2012-03-08|1,710.55|1,699.25|1,715.10|1,688.44|54.90K|1.01%
2012-03-09|1,729.72|1,727.05|1,734.22|1,712.75|40.45K|1.12%
2012-03-12|1,714.88|1,729.46|1,729.52|1,713.52|34.49K|-0.86%
2012-03-13|1,737.85|1,723.22|1,744.58|1,723.22|46.79K|1.34%
2012-03-14|1,758.35|1,761.81|1,771.47|1,758.35|56.29K|1.18%
2012-03-15|1,756.92|1,758.22|1,763.47|1,753.38|46.84K|-0.08%
2012-03-16|1,745.52|1,768.57|1,768.82|1,745.52|39.81K|-0.65%
2012-03-19|1,760.09|1,750.35|1,761.42|1,747.50|44.95K|0.83%
2012-03-20|1,759.41|1,760.68|1,770.56|1,753.15|39.40K|-0.04%
2012-03-21|1,746.81|1,749.41|1,758.20|1,741.15|35.23K|-0.72%
2012-03-22|1,750.57|1,745.11|1,751.94|1,738.73|41.13K|0.22%
2012-03-23|1,749.76|1,739.10|1,752.70|1,738.06|39.06K|-0.05%
2012-03-26|1,748.62|1,758.53|1,763.88|1,742.64|40.07K|-0.07%
2012-03-27|1,774.44|1,769.73|1,774.44|1,761.36|42.23K|1.48%
2012-03-28|1,767.29|1,767.81|1,772.84|1,763.36|43.21K|-0.40%
2012-03-29|1,749.53|1,755.72|1,761.10|1,745.78|46.35K|-1.00%
2012-03-30|1,743.69|1,744.61|1,748.69|1,736.13|49.74K|-0.33%
2012-04-02|1,764.67|1,751.59|1,766.73|1,746.63|36.35K|1.20%
2012-04-03|1,793.16|1,777.16|1,795.86|1,774.69|47.86K|1.61%
2012-04-04|1,765.87|1,790.90|1,793.29|1,763.63|54.90K|-1.52%
2012-04-05|1,779.19|1,753.41|1,781.52|1,747.70|44.49K|0.75%
2012-04-06|1,779.61|1,776.73|1,781.40|1,772.12|39.69K|0.02%
2012-04-09|1,752.55|1,759.19|1,760.74|1,748.18|37.86K|-1.52%
2012-04-10|1,747.95|1,756.49|1,764.53|1,744.19|35.96K|-0.26%
2012-04-12|1,734.78|1,736.56|1,737.56|1,718.97|42.26K|-0.75%
2012-04-13|1,752.93|1,747.14|1,756.43|1,742.29|38.18K|1.05%
2012-04-16|1,738.27|1,732.69|1,744.59|1,730.54|32.25K|-0.84%
2012-04-17|1,728.33|1,739.48|1,744.72|1,727.92|28.40K|-0.57%
2012-04-18|1,750.30|1,757.19|1,757.70|1,746.45|37.48K|1.27%
2012-04-19|1,746.47|1,746.35|1,755.06|1,740.24|34.83K|-0.22%
2012-04-20|1,718.54|1,732.81|1,732.81|1,714.94|36.10K|-1.60%
2012-04-23|1,716.67|1,713.98|1,724.59|1,707.33|28.14K|-0.11%
2012-04-24|1,714.60|1,702.71|1,721.08|1,701.70|35.09K|-0.12%
2012-04-25|1,717.32|1,732.36|1,732.36|1,717.32|39.62K|0.16%
2012-04-26|1,724.68|1,731.88|1,734.89|1,717.41|38.89K|0.43%
2012-04-27|1,740.17|1,734.33|1,747.36|1,732.04|40.06K|0.90%
2012-04-30|1,745.65|1,753.98|1,755.27|1,741.34|46.41K|0.31%
2012-05-02|1,762.59|1,758.35|1,764.84|1,753.13|47.43K|0.97%
2012-05-03|1,755.94|1,757.54|1,761.76|1,751.10|36.39K|-0.38%
2012-05-04|1,739.00|1,745.00|1,749.61|1,734.77|42.57K|-0.96%
2012-05-07|1,709.61|1,707.63|1,712.38|1,703.52|42.11K|-1.69%
2012-05-08|1,716.92|1,720.87|1,722.06|1,713.17|32.57K|0.43%
2012-05-09|1,700.77|1,708.14|1,712.06|1,698.87|40.94K|-0.94%
2012-05-10|1,694.69|1,695.09|1,702.79|1,688.31|38.06K|-0.36%
2012-05-11|1,669.37|1,687.39|1,687.71|1,669.03|35.76K|-1.49%
2012-05-14|1,674.56|1,670.00|1,680.30|1,662.61|32.50K|0.31%
2012-05-15|1,662.67|1,660.65|1,668.33|1,650.86|47.21K|-0.71%
2012-05-16|1,602.07|1,651.18|1,651.18|1,600.69|55.89K|-3.64%
2012-05-17|1,607.05|1,603.31|1,619.82|1,590.38|61.96K|0.31%
2012-05-18|1,550.21|1,578.88|1,578.88|1,548.29|58.27K|-3.54%
2012-05-21|1,571.43|1,570.04|1,576.59|1,561.22|38.18K|1.37%
2012-05-22|1,598.73|1,598.69|1,600.95|1,584.72|50.54K|1.74%
2012-05-23|1,576.42|1,585.02|1,585.02|1,563.90|41.15K|-1.40%
2012-05-24|1,580.15|1,573.14|1,580.82|1,566.08|30.52K|0.24%
2012-05-25|1,585.54|1,584.36|1,596.54|1,576.71|32.79K|0.34%
2012-05-29|1,610.02|1,581.24|1,612.96|1,577.33|37.58K|1.54%
2012-05-30|1,607.60|1,606.80|1,608.45|1,591.61|32.47K|-0.15%
2012-05-31|1,600.64|1,583.65|1,600.64|1,576.29|38.84K|-0.43%
2012-06-01|1,594.67|1,590.07|1,601.50|1,580.52|29.12K|-0.37%
2012-06-04|1,549.93|1,547.42|1,557.08|1,544.07|52.59K|-2.81%
2012-06-05|1,565.20|1,564.28|1,570.15|1,555.94|34.62K|0.99%
2012-06-07|1,613.34|1,601.66|1,616.45|1,601.66|49.09K|3.08%
2012-06-08|1,600.17|1,619.39|1,619.79|1,597.64|31.31K|-0.82%
2012-06-11|1,632.69|1,625.91|1,634.73|1,624.55|40.81K|2.03%
2012-06-12|1,619.40|1,607.52|1,623.36|1,606.98|32.40K|-0.81%
2012-06-13|1,623.46|1,630.70|1,630.70|1,614.18|30.27K|0.25%
2012-06-14|1,630.39|1,620.54|1,630.39|1,616.45|42.70K|0.43%
2012-06-15|1,614.79|1,629.08|1,629.08|1,605.05|48.75K|-0.96%
2012-06-18|1,647.37|1,646.99|1,656.78|1,642.34|35.72K|2.02%
2012-06-19|1,646.32|1,642.32|1,648.24|1,637.77|24.51K|-0.06%
2012-06-20|1,656.40|1,661.43|1,661.43|1,648.12|32.55K|0.61%
2012-06-21|1,636.00|1,646.14|1,651.30|1,628.74|29.26K|-1.23%
2012-06-22|1,591.88|1,608.95|1,610.75|1,588.94|36.43K|-2.70%
2012-06-25|1,565.71|1,585.46|1,585.46|1,556.25|35.25K|-1.64%
2012-06-26|1,560.22|1,559.95|1,567.98|1,556.29|28.75K|-0.35%
2012-06-27|1,562.52|1,557.09|1,566.80|1,540.09|32.85K|0.15%
2012-06-28|1,564.42|1,571.06|1,572.56|1,551.55|24.35K|0.12%
2012-06-29|1,597.29|1,553.43|1,597.29|1,545.99|40.09K|2.10%
2012-07-02|1,592.76|1,607.78|1,608.97|1,592.48|28.78K|-0.28%
2012-07-03|1,608.84|1,599.42|1,612.25|1,598.95|37.94K|1.01%
2012-07-04|1,616.81|1,616.53|1,623.32|1,612.76|31.06K|0.50%
2012-07-05|1,614.57|1,611.07|1,616.95|1,607.46|27.79K|-0.14%
2012-07-06|1,597.42|1,615.92|1,619.27|1,589.03|24.57K|-1.06%
2012-07-09|1,574.33|1,577.57|1,582.35|1,570.92|24.55K|-1.45%
2012-07-10|1,569.34|1,581.91|1,583.99|1,562.70|24.65K|-0.32%
2012-07-11|1,563.82|1,565.92|1,566.68|1,552.83|26.14K|-0.35%
2012-07-12|1,528.31|1,564.90|1,569.37|1,528.31|35.57K|-2.27%
2012-07-13|1,558.01|1,533.61|1,566.20|1,524.26|38.27K|1.94%
2012-07-16|1,563.84|1,565.09|1,568.04|1,553.50|26.37K|0.37%
2012-07-17|1,570.27|1,554.10|1,584.22|1,548.99|36.82K|0.41%
2012-07-18|1,546.28|1,570.31|1,577.07|1,539.95|43.34K|-1.53%
2012-07-19|1,574.06|1,571.23|1,581.87|1,567.26|46.08K|1.80%
2012-07-20|1,572.08|1,576.06|1,580.99|1,570.53|36.87K|-0.13%
2012-07-23|1,542.56|1,547.85|1,549.83|1,533.16|31.38K|-1.88%
2012-07-24|1,552.09|1,540.48|1,554.73|1,537.13|35.84K|0.62%
2012-07-25|1,530.73|1,521.38|1,546.30|1,519.65|33.06K|-1.38%
2012-07-26|1,543.08|1,539.35|1,547.86|1,527.45|34.15K|0.81%
2012-07-27|1,591.85|1,572.01|1,591.85|1,566.72|41.55K|3.16%
2012-07-30|1,610.84|1,610.15|1,614.89|1,606.96|33.27K|1.19%
2012-07-31|1,647.64|1,612.34|1,666.50|1,609.97|49.06K|2.28%
2012-08-01|1,643.56|1,636.44|1,653.06|1,632.93|31.53K|-0.25%
2012-08-02|1,628.85|1,647.49|1,648.86|1,624.50|26.72K|-0.90%
2012-08-03|1,607.44|1,605.66|1,623.61|1,603.47|36.94K|-1.31%
2012-08-06|1,646.88|1,642.94|1,656.20|1,641.58|40.41K|2.45%
2012-08-07|1,645.48|1,644.75|1,649.48|1,641.24|29.94K|-0.09%
2012-08-08|1,663.48|1,655.43|1,677.87|1,655.08|53.01K|1.09%
2012-08-09|1,697.38|1,666.64|1,704.75|1,666.64|56.60K|2.04%
2012-08-10|1,703.78|1,693.46|1,704.57|1,692.06|32.18K|0.38%
2012-08-13|1,686.42|1,702.80|1,703.09|1,686.07|23.36K|-1.02%
2012-08-14|1,709.44|1,695.82|1,710.24|1,691.90|31.50K|1.37%
2012-08-16|1,707.08|1,709.84|1,713.16|1,698.35|30.64K|-0.14%
2012-08-17|1,691.11|1,712.49|1,712.70|1,687.79|34.43K|-0.94%
2012-08-20|1,688.42|1,684.56|1,691.44|1,678.69|25.47K|-0.16%
2012-08-21|1,684.93|1,695.95|1,702.78|1,684.77|29.59K|-0.21%
2012-08-22|1,675.78|1,679.74|1,687.98|1,659.76|31.48K|-0.54%
2012-08-23|1,683.37|1,673.93|1,684.25|1,664.74|30.23K|0.45%
2012-08-24|1,658.35|1,661.82|1,666.83|1,653.16|37.23K|-1.49%
2012-08-27|1,645.11|1,639.58|1,653.95|1,635.63|42.62K|-0.80%
2012-08-28|1,644.36|1,651.23|1,654.79|1,640.02|29.87K|-0.05%
2012-08-29|1,657.35|1,647.69|1,659.29|1,643.05|30.70K|0.79%
2012-08-30|1,633.74|1,649.65|1,650.41|1,625.63|32.94K|-1.42%
2012-08-31|1,631.85|1,624.25|1,639.73|1,623.75|26.06K|-0.12%
2012-09-03|1,633.62|1,633.34|1,643.86|1,609.39|26.57K|0.11%
2012-09-04|1,628.27|1,632.31|1,635.81|1,625.68|28.36K|-0.33%
2012-09-05|1,596.25|1,615.83|1,616.37|1,596.25|30.90K|-1.97%
2012-09-06|1,602.99|1,603.55|1,609.31|1,596.13|29.77K|0.42%
2012-09-07|1,654.53|1,640.72|1,654.64|1,638.54|54.58K|3.22%
2012-09-10|1,651.54|1,660.33|1,663.57|1,651.54|26.16K|-0.18%
2012-09-11|1,648.23|1,647.15|1,651.69|1,638.62|24.00K|-0.20%
2012-09-12|1,677.11|1,659.45|1,679.79|1,655.95|31.46K|1.75%
2012-09-13|1,677.40|1,675.53|1,680.77|1,664.70|39.02K|0.02%
2012-09-14|1,731.51|1,719.81|1,733.23|1,716.55|72.85K|3.23%
2012-09-17|1,724.31|1,731.65|1,736.26|1,721.32|44.61K|-0.42%
2012-09-18|1,725.29|1,720.64|1,729.65|1,718.48|29.86K|0.06%
2012-09-19|1,723.55|1,718.59|1,730.38|1,712.00|39.60K|-0.10%
2012-09-20|1,705.22|1,712.71|1,719.99|1,702.81|41.46K|-1.06%
2012-09-21|1,713.57|1,714.32|1,719.96|1,706.42|31.81K|0.49%
2012-09-24|1,715.41|1,706.85|1,717.61|1,690.45|29.21K|0.11%
2012-09-25|1,706.52|1,705.33|1,717.05|1,703.08|31.66K|-0.52%
2012-09-26|1,697.07|1,688.52|1,702.13|1,685.47|34.51K|-0.55%
2012-09-27|1,705.63|1,688.66|1,708.98|1,688.55|34.46K|0.50%
2012-09-28|1,712.87|1,718.14|1,718.14|1,706.19|31.07K|0.42%
2012-10-02|1,713.96|1,715.55|1,719.68|1,711.97|24.57K|0.06%
2012-10-04|1,710.59|1,714.16|1,716.18|1,698.62|32.52K|-0.20%
2012-10-05|1,710.66|1,722.63|1,726.44|1,705.60|27.35K|0.00%
2012-10-08|1,696.58|1,708.44|1,708.51|1,693.67|28.46K|-0.82%
2012-10-09|1,693.22|1,696.65|1,707.70|1,693.22|22.57K|-0.20%
2012-10-10|1,661.74|1,677.35|1,679.15|1,661.74|56.23K|-1.86%
2012-10-11|1,646.84|1,648.83|1,661.49|1,633.33|30.32K|-0.90%
2012-10-12|1,640.66|1,651.02|1,651.02|1,636.27|24.65K|-0.38%
2012-10-15|1,634.30|1,634.91|1,645.15|1,629.39|27.09K|-0.39%
2012-10-16|1,653.67|1,651.08|1,656.09|1,644.34|27.58K|1.19%
2012-10-17|1,667.96|1,668.17|1,675.71|1,660.36|32.80K|0.86%
2012-10-18|1,680.59|1,671.94|1,683.15|1,668.06|32.09K|0.76%
2012-10-19|1,661.90|1,674.02|1,678.00|1,659.52|24.74K|-1.11%
2012-10-22|1,657.41|1,631.46|1,658.44|1,630.61|24.47K|-0.27%
2012-10-23|1,640.96|1,658.31|1,658.31|1,640.96|27.98K|-0.99%
2012-10-24|1,625.26|1,623.02|1,633.77|1,616.64|45.40K|-0.96%
2012-10-25|1,642.29|1,617.18|1,642.29|1,615.19|37.29K|1.05%
2012-10-26|1,611.86|1,633.49|1,637.66|1,611.86|31.50K|-1.85%
2012-10-29|1,617.04|1,621.96|1,625.56|1,609.98|37.15K|0.32%
2012-10-30|1,622.41|1,619.50|1,635.72|1,618.32|25.45K|0.33%
2012-10-31|1,631.49|1,634.70|1,637.91|1,630.27|29.22K|0.56%
2012-11-01|1,615.51|1,621.09|1,623.84|1,606.62|44.28K|-0.98%
2012-11-02|1,638.75|1,637.66|1,642.66|1,632.09|40.16K|1.44%
2012-11-05|1,627.04|1,624.92|1,635.00|1,624.19|33.82K|-0.71%
2012-11-06|1,644.20|1,630.71|1,644.97|1,627.96|32.80K|1.05%
2012-11-07|1,653.71|1,648.96|1,653.71|1,633.44|33.87K|0.58%
2012-11-08|1,630.41|1,631.72|1,636.19|1,626.17|39.13K|-1.41%
2012-11-09|1,620.50|1,609.49|1,624.35|1,598.25|34.04K|-0.61%
2012-11-12|1,617.24|1,614.54|1,620.56|1,608.15|25.40K|-0.20%
2012-11-13|1,610.71|1,618.93|1,619.64|1,602.07|28.08K|-0.40%
2012-11-14|1,619.19|1,612.71|1,619.19|1,605.79|38.23K|0.53%
2012-11-15|1,598.29|1,598.50|1,601.83|1,590.66|30.59K|-1.29%
2012-11-16|1,591.76|1,593.40|1,601.01|1,588.20|34.08K|-0.41%
2012-11-19|1,605.29|1,599.68|1,612.81|1,598.80|26.56K|0.85%
2012-11-20|1,618.90|1,623.58|1,624.40|1,615.37|26.70K|0.85%
2012-11-21|1,615.83|1,625.06|1,627.94|1,610.24|28.31K|-0.19%
2012-11-22|1,634.34|1,624.95|1,638.55|1,623.20|24.97K|1.15%
2012-11-23|1,648.88|1,637.09|1,648.88|1,632.82|24.22K|0.89%
2012-11-26|1,641.65|1,653.93|1,654.31|1,641.00|26.44K|-0.44%
2012-11-27|1,662.19|1,648.87|1,668.86|1,646.74|37.92K|1.25%
2012-11-28|1,650.89|1,650.65|1,655.00|1,646.28|30.12K|-0.68%
2012-11-29|1,669.55|1,658.72|1,669.75|1,658.40|41.16K|1.13%
2012-11-30|1,664.59|1,668.17|1,679.70|1,662.95|40.42K|-0.30%
2012-12-03|1,677.19|1,669.77|1,679.63|1,667.02|28.42K|0.76%
2012-12-04|1,670.76|1,670.05|1,673.68|1,662.74|20.96K|-0.38%
2012-12-05|1,683.44|1,669.17|1,684.85|1,666.82|25.64K|0.76%
2012-12-06|1,690.20|1,686.67|1,692.07|1,681.39|34.23K|0.40%
2012-12-07|1,701.59|1,692.43|1,707.54|1,692.13|32.44K|0.67%
2012-12-10|1,705.34|1,712.13|1,716.25|1,704.37|26.14K|0.22%
2012-12-11|1,712.55|1,709.55|1,713.35|1,703.38|39.47K|0.42%
2012-12-12|1,721.29|1,718.27|1,721.31|1,714.08|44.12K|0.51%
2012-12-13|1,749.70|1,723.85|1,749.70|1,723.42|52.36K|1.65%
2012-12-14|1,740.01|1,735.17|1,747.79|1,730.52|33.35K|-0.55%
2012-12-17|1,726.94|1,736.23|1,742.39|1,724.81|36.96K|-0.75%
2012-12-18|1,736.06|1,732.85|1,736.06|1,723.35|38.80K|0.53%
2012-12-20|1,739.78|1,743.56|1,748.52|1,731.81|46.92K|0.21%
2012-12-21|1,716.72|1,742.81|1,742.81|1,712.93|47.01K|-1.33%
2012-12-24|1,719.99|1,720.08|1,724.46|1,713.54|28.10K|0.19%
2012-12-26|1,718.18|1,729.72|1,739.06|1,717.78|29.09K|-0.11%
2012-12-27|1,722.38|1,716.35|1,723.49|1,708.30|23.69K|0.24%
2012-12-28|1,730.31|1,718.89|1,736.22|1,718.89|24.46K|0.46%
2013-01-02|1,766.70|1,745.95|1,768.89|1,744.87|36.70K|2.10%
2013-01-03|1,752.58|1,775.76|1,776.26|1,752.55|48.87K|-0.80%
2013-01-04|1,739.05|1,749.29|1,750.42|1,730.39|38.71K|-0.77%
2013-01-07|1,738.90|1,738.55|1,742.51|1,724.62|29.99K|-0.01%
2013-01-08|1,725.31|1,730.39|1,738.13|1,725.31|29.71K|-0.78%
2013-01-09|1,718.37|1,729.50|1,736.50|1,715.52|27.79K|-0.40%
2013-01-10|1,733.72|1,720.49|1,735.51|1,713.99|35.24K|0.89%
2013-01-11|1,722.24|1,744.73|1,745.23|1,710.31|33.10K|-0.66%
2013-01-14|1,733.38|1,719.34|1,733.38|1,714.62|32.56K|0.65%
2013-01-15|1,710.66|1,734.13|1,743.18|1,710.66|37.35K|-1.31%
2013-01-16|1,706.90|1,714.71|1,724.56|1,699.23|35.81K|-0.22%
2013-01-17|1,703.21|1,713.38|1,716.71|1,693.50|27.45K|-0.22%
2013-01-18|1,712.95|1,716.16|1,716.54|1,702.22|31.64K|0.57%
2013-01-21|1,708.46|1,711.41|1,715.37|1,696.05|28.37K|-0.26%
2013-01-22|1,723.25|1,707.65|1,726.48|1,705.44|33.56K|0.87%
2013-01-23|1,713.52|1,732.33|1,737.88|1,713.52|32.29K|-0.56%
2013-01-24|1,696.15|1,704.15|1,711.92|1,691.62|35.64K|-1.01%
2013-01-25|1,675.96|1,696.88|1,697.30|1,667.38|40.55K|-1.19%
2013-01-28|1,664.16|1,667.43|1,670.35|1,656.56|42.12K|-0.70%
2013-01-29|1,683.40|1,672.19|1,687.03|1,669.97|41.87K|1.16%
2013-01-30|1,692.41|1,689.93|1,694.99|1,678.45|35.52K|0.54%
2013-01-31|1,691.49|1,686.85|1,692.45|1,681.06|38.91K|-0.05%
2013-02-01|1,689.65|1,695.75|1,699.04|1,675.03|32.14K|-0.11%
2013-02-04|1,683.75|1,701.01|1,701.58|1,682.35|25.95K|-0.35%
2013-02-05|1,671.40|1,666.51|1,677.75|1,661.71|32.04K|-0.73%
2013-02-06|1,667.11|1,675.07|1,676.08|1,666.65|30.53K|-0.26%
2013-02-07|1,666.40|1,670.62|1,678.71|1,664.97|27.07K|-0.04%
2013-02-08|1,690.89|1,665.30|1,697.33|1,663.67|33.25K|1.47%
2013-02-12|1,690.42|1,701.31|1,701.71|1,687.82|22.68K|-0.03%
2013-02-13|1,717.97|1,697.71|1,719.28|1,692.65|30.81K|1.63%
2013-02-14|1,721.38|1,719.70|1,729.32|1,714.18|26.70K|0.20%
2013-02-15|1,721.70|1,721.72|1,723.15|1,715.03|43.93K|0.02%
2013-02-18|1,720.05|1,718.44|1,725.81|1,713.12|23.09K|-0.10%
2013-02-19|1,722.66|1,719.65|1,728.99|1,717.50|21.50K|0.15%
2013-02-20|1,764.80|1,734.33|1,764.80|1,732.83|44.63K|2.45%
2013-02-21|1,758.34|1,755.05|1,763.16|1,752.55|31.31K|-0.37%
2013-02-22|1,757.87|1,749.14|1,770.43|1,748.87|30.32K|-0.03%
2013-02-25|1,749.65|1,761.71|1,763.02|1,749.55|22.59K|-0.47%
2013-02-26|1,740.56|1,734.10|1,747.82|1,732.62|45.42K|-0.52%
2013-02-27|1,742.20|1,749.14|1,757.48|1,741.02|26.15K|0.09%
2013-02-28|1,760.52|1,756.24|1,768.56|1,753.44|32.82K|1.05%
2013-03-04|1,749.70|1,765.75|1,766.66|1,746.61|30.71K|-0.61%
2013-03-05|1,752.38|1,759.77|1,768.73|1,752.38|31.37K|0.15%
2013-03-06|1,758.23|1,769.06|1,770.06|1,753.14|37.94K|0.33%
2013-03-07|1,740.38|1,755.03|1,755.03|1,734.04|30.92K|-1.02%
2013-03-08|1,735.58|1,735.67|1,739.69|1,726.78|26.63K|-0.28%
2013-03-11|1,731.89|1,729.37|1,737.18|1,715.93|29.42K|-0.21%
2013-03-12|1,718.22|1,734.30|1,735.15|1,715.36|23.17K|-0.79%
2013-03-13|1,726.84|1,720.30|1,727.46|1,714.57|26.22K|0.50%
2013-03-14|1,725.12|1,728.24|1,728.24|1,704.00|33.47K|-0.10%
2013-03-15|1,706.65|1,732.51|1,732.51|1,706.65|37.51K|-1.07%
2013-03-18|1,687.87|1,693.86|1,700.17|1,687.51|26.48K|-1.10%
2013-03-19|1,698.84|1,697.59|1,710.52|1,691.51|29.47K|0.65%
2013-03-20|1,682.39|1,688.47|1,702.09|1,682.39|29.43K|-0.97%
2013-03-21|1,673.68|1,691.07|1,695.46|1,673.68|29.45K|-0.52%
2013-03-22|1,670.22|1,673.28|1,679.45|1,669.14|29.77K|-0.21%
2013-03-25|1,700.45|1,690.67|1,703.89|1,689.44|31.37K|1.81%
2013-03-26|1,708.09|1,698.90|1,716.39|1,697.83|33.49K|0.45%
2013-03-27|1,717.25|1,716.23|1,721.64|1,698.28|29.82K|0.54%
2013-03-28|1,716.26|1,713.55|1,718.55|1,709.70|26.99K|-0.06%
2013-03-29|1,725.39|1,730.57|1,734.94|1,724.55|27.84K|0.53%
2013-04-01|1,717.92|1,730.85|1,731.20|1,716.84|19.07K|-0.43%
2013-04-02|1,709.48|1,718.43|1,724.77|1,698.56|43.22K|-0.49%
2013-04-03|1,705.76|1,712.17|1,714.70|1,696.88|29.24K|-0.22%
2013-04-04|1,681.91|1,686.59|1,689.85|1,668.70|35.32K|-1.40%
2013-04-05|1,655.34|1,670.43|1,675.38|1,645.53|35.73K|-1.58%
2013-04-08|1,656.55|1,656.24|1,666.05|1,648.88|26.43K|0.07%
2013-04-09|1,657.00|1,657.32|1,670.00|1,641.14|28.21K|0.03%
2013-04-10|1,668.86|1,670.37|1,675.64|1,661.06|30.86K|0.72%
2013-04-11|1,679.95|1,675.35|1,679.95|1,659.44|39.09K|0.66%
2013-04-12|1,649.59|1,683.88|1,686.30|1,645.35|39.97K|-1.81%
2013-04-15|1,646.21|1,639.91|1,654.23|1,633.25|38.10K|-0.20%
2013-04-16|1,648.45|1,627.86|1,655.10|1,626.09|44.13K|0.14%
2013-04-17|1,646.28|1,661.12|1,662.32|1,635.45|47.59K|-0.13%
2013-04-18|1,619.49|1,640.90|1,643.59|1,618.90|36.41K|-1.63%
2013-04-19|1,624.86|1,616.73|1,628.23|1,605.91|32.34K|0.33%
2013-04-22|1,643.25|1,622.48|1,643.25|1,619.06|26.71K|1.13%
2013-04-23|1,631.68|1,640.95|1,641.05|1,623.16|25.42K|-0.70%
2013-04-24|1,641.96|1,643.12|1,646.73|1,630.17|33.12K|0.63%
2013-04-25|1,660.17|1,642.19|1,660.17|1,641.52|39.04K|1.11%
2013-04-26|1,649.10|1,656.90|1,659.28|1,647.81|29.34K|-0.67%
2013-04-29|1,642.50|1,653.27|1,653.44|1,638.99|25.96K|-0.40%
2013-04-30|1,666.92|1,648.96|1,672.30|1,648.90|35.96K|1.49%
2013-05-02|1,664.73|1,665.94|1,672.40|1,661.39|37.31K|-0.13%
2013-05-03|1,670.64|1,674.67|1,675.11|1,663.26|34.88K|0.36%
2013-05-06|1,663.88|1,681.44|1,686.10|1,662.03|32.41K|-0.40%
2013-05-07|1,652.51|1,663.52|1,663.93|1,651.00|25.86K|-0.68%
2013-05-08|1,652.43|1,658.65|1,660.68|1,648.83|29.29K|0.00%
2013-05-09|1,676.49|1,658.90|1,679.71|1,657.29|46.73K|1.46%
2013-05-10|1,645.74|1,672.26|1,672.26|1,645.52|35.17K|-1.83%
2013-05-13|1,650.12|1,636.42|1,650.12|1,634.72|22.61K|0.27%
2013-05-14|1,671.43|1,655.61|1,673.04|1,654.88|31.72K|1.29%
