Date|Close|Change
2002-07-08|106.75|-1.27%
2002-07-09|106.05|-0.66%
2002-07-10|106.57|0.49%
2002-07-11|106.19|-0.36%
2002-07-12|106.22|0.03%
2002-07-15|105.05|-1.10%
2002-07-16|104.85|-0.19%
2002-07-17|104.78|-0.07%
2002-07-18|104.85|0.07%
2002-07-19|104.42|-0.41%
2002-07-22|105.13|0.68%
2002-07-23|107.08|1.85%
2002-07-24|105.87|-1.13%
2002-07-25|105.48|-0.37%
2002-07-26|106.89|1.34%
2002-07-29|107.39|0.47%
2002-07-30|107.15|-0.22%
2002-07-31|107.7|0.51%
2002-08-01|107.25|-0.42%
2002-08-02|106.96|-0.27%
2002-08-05|107.58|0.58%
2002-08-06|108.98|1.30%
2002-08-07|108.13|-0.78%
2002-08-08|108.89|0.70%
2002-08-09|108.42|-0.43%
2002-08-12|107.61|-0.75%
2002-08-13|107.24|-0.34%
2002-08-14|107.04|-0.19%
2002-08-15|106.85|-0.18%
2002-08-16|106.89|0.04%
2002-08-19|107.72|0.78%
2002-08-20|107.51|-0.19%
2002-08-21|107.28|-0.21%
2002-08-22|108.3|0.95%
2002-08-23|108.13|-0.16%
2002-08-26|107.95|-0.17%
2002-08-27|106.84|-1.03%
2002-08-28|107.22|0.36%
2002-08-29|106.73|-0.46%
2002-08-30|106.87|0.13%
2002-09-03|105.62|-1.17%
2002-09-04|106.15|0.50%
2002-09-05|106.02|-0.12%
2002-09-06|106.94|0.87%
2002-09-09|107.18|0.22%
2002-09-10|107.56|0.35%
2002-09-11|107.68|0.11%
2002-09-12|107.16|-0.48%
2002-09-13|108.06|0.84%
2002-09-16|108.231|0.16%
2002-09-17|108.81|0.53%
2002-09-18|108.25|-0.51%
2002-09-19|107.48|-0.71%
2002-09-20|108.1|0.58%
2002-09-23|108.41|0.29%
2002-09-24|108|-0.38%
2002-09-25|108.27|0.25%
2002-09-26|108.15|-0.11%
2002-09-27|107.95|-0.18%
2002-09-30|107.26|-0.64%
2002-10-01|107.48|0.21%
2002-10-02|107.54|0.06%
2002-10-03|107.36|-0.17%
2002-10-04|108.02|0.61%
2002-10-07|107.9|-0.11%
2002-10-08|108.49|0.55%
2002-10-09|107.26|-1.13%
2002-10-10|107.6|0.32%
2002-10-11|107.6|0.00%
2002-10-14|107.5|-0.09%
2002-10-15|108.12|0.58%
2002-10-16|107.99|-0.12%
2002-10-17|108.72|0.68%
2002-10-18|108.87|0.14%
2002-10-21|108.54|-0.30%
2002-10-22|108.19|-0.32%
2002-10-23|108.25|0.06%
2002-10-24|108.11|-0.13%
2002-10-25|108.17|0.06%
2002-10-28|107.34|-0.77%
2002-10-29|107.29|-0.05%
2002-10-30|107.32|0.03%
2002-10-31|106.82|-0.47%
2002-11-01|106.25|-0.53%
2002-11-04|106.28|0.03%
2002-11-05|106.03|-0.24%
2002-11-06|105.78|-0.24%
