Date|Close|Change
2012-05-21|0.105|0.96%
2012-05-22|0.105|0.00%
2012-05-23|0.105|0.00%
2012-05-24|0.105|0.00%
2012-05-25|0.105|0.00%
2012-05-26|0.105|0.00%
2012-05-28|0.105|0.00%
2012-05-29|0.105|0.00%
2012-05-30|0.105|0.00%
2012-05-31|0.105|0.00%
2012-06-01|0.105|0.00%
2012-06-02|0.105|0.00%
2012-06-04|0.105|0.00%
2012-06-05|0.105|0.00%
2012-06-06|0.105|0.00%
2012-06-07|0.105|0.00%
2012-06-08|0.105|0.00%
2012-06-09|0.104|-0.95%
2012-06-11|0.105|0.96%
2012-06-12|0.104|-0.95%
2012-06-13|0.105|0.96%
2012-06-14|0.104|-0.95%
2012-06-15|0.105|0.96%
2012-06-16|0.104|-0.95%
2012-06-18|0.105|0.96%
2012-06-19|0.105|0.00%
2012-06-20|0.104|-0.95%
2012-06-21|0.105|0.96%
2012-06-22|0.105|0.00%
2012-06-23|0.105|0.00%
2012-06-25|0.104|-0.95%
2012-06-26|0.104|0.00%
2012-06-27|0.104|0.00%
2012-06-28|0.104|0.00%
2012-06-29|0.104|0.00%
2012-06-30|0.104|0.00%
2012-07-01|0.104|0.00%
2012-07-02|0.104|0.00%
2012-07-03|0.104|0.00%
2012-07-04|0.104|0.00%
2012-07-05|0.104|0.00%
2012-07-06|0.103|-0.96%
2012-07-07|0.101|-1.94%
2012-07-08|0.101|0.00%
2012-07-09|0.102|0.99%
2012-07-10|0.102|0.00%
2012-07-11|0.099|-2.94%
2012-07-12|0.1|1.01%
2012-07-13|0.1|0.00%
2012-07-14|0.102|2.00%
2012-07-16|0.102|0.00%
2012-07-17|0.101|-0.98%
2012-07-18|0.101|0.00%
2012-07-19|0.101|0.00%
2012-07-20|0.099|-1.98%
2012-07-21|0.099|0.00%
2012-07-23|0.098|-1.01%
2012-07-24|0.102|4.08%
2012-07-25|0.1|-1.96%
2012-07-26|0.101|1.00%
2012-07-27|0.102|0.99%
2012-07-28|0.103|0.98%
2012-07-30|0.102|-0.97%
2012-07-31|0.1|-1.96%
2012-08-01|0.1|0.00%
2012-08-02|0.097|-3.00%
2012-08-03|0.097|0.00%
2012-08-04|0.098|1.03%
2012-08-05|0.098|0.00%
2012-08-06|0.098|0.00%
2012-08-07|0.098|0.00%
2012-08-08|0.097|-1.02%
2012-08-09|0.098|1.03%
2012-08-10|0.098|0.00%
2012-08-11|0.098|0.00%
2012-08-13|0.097|-1.02%
2012-08-14|0.097|0.00%
2012-08-15|0.097|0.00%
2012-08-16|0.1|3.09%
2012-08-17|0.1|0.00%
2012-08-18|0.1|0.00%
2012-08-20|0.099|-1.00%
2012-08-21|0.1|1.01%
2012-08-22|0.099|-1.00%
2012-08-23|0.101|2.02%
2012-08-24|0.099|-1.98%
2012-08-25|0.1|1.01%
2012-08-27|0.102|2.00%
2012-08-28|0.099|-2.94%
2012-08-29|0.101|2.02%
2012-08-30|0.1|-0.99%
2012-08-31|0.099|-1.00%
2012-09-01|0.1|1.01%
2012-09-03|0.098|-2.00%
2012-09-04|0.098|0.00%
2012-09-05|0.098|0.00%
2012-09-06|0.098|0.00%
2012-09-07|0.098|0.00%
2012-09-08|0.098|0.00%
2012-09-10|0.097|-1.02%
2012-09-11|0.098|1.03%
2012-09-12|0.098|0.00%
2012-09-13|0.099|1.02%
2012-09-14|0.098|-1.01%
2012-09-15|0.099|1.02%
2012-09-17|0.099|0.00%
2012-09-18|0.098|-1.01%
2012-09-19|0.099|1.02%
2012-09-20|0.1|1.01%
2012-09-21|0.099|-1.00%
2012-09-22|0.098|-1.01%
2012-09-23|0.098|0.00%
2012-09-24|0.099|1.02%
2012-09-25|0.099|0.00%
2012-09-26|0.099|0.00%
2012-09-27|0.098|-1.01%
2012-09-28|0.098|0.00%
2012-09-29|0.101|3.06%
2012-10-01|0.098|-2.97%
2012-10-02|0.098|0.00%
2012-10-03|0.098|0.00%
2012-10-04|0.103|5.10%
2012-10-05|0.099|-3.88%
2012-10-06|0.103|4.04%
2012-10-08|0.103|0.00%
2012-10-09|0.099|-3.88%
2012-10-10|0.098|-1.01%
2012-10-11|0.099|1.02%
2012-10-12|0.098|-1.01%
2012-10-13|0.096|-2.04%
2012-10-15|0.1|4.17%
2012-10-16|0.098|-2.00%
2012-10-17|0.1|2.04%
2012-10-18|0.099|-1.00%
2012-10-19|0.1|1.01%
2012-10-20|0.099|-1.00%
2012-10-22|0.101|2.02%
2012-10-23|0.1|-0.99%
2012-10-24|0.1|0.00%
2012-10-25|0.098|-2.00%
2012-10-26|0.098|0.00%
2012-10-27|0.098|0.00%
2012-10-29|0.098|0.00%
2012-10-30|0.099|1.02%
2012-10-31|0.1|1.01%
2012-11-01|0.098|-2.00%
2012-11-02|0.1|2.04%
2012-11-03|0.099|-1.00%
2012-11-05|0.099|0.00%
2012-11-06|0.098|-1.01%
2012-11-07|0.101|3.06%
2012-11-08|0.1|-0.99%
2012-11-09|0.099|-1.00%
2012-11-10|0.099|0.00%
2012-11-12|0.099|0.00%
2012-11-13|0.1|1.01%
2012-11-14|0.098|-2.00%
2012-11-15|0.101|3.06%
2012-11-16|0.1|-0.99%
2012-11-17|0.098|-2.00%
2012-11-19|0.101|3.06%
2012-11-20|0.099|-1.98%
2012-11-21|0.1|1.01%
2012-11-22|0.102|2.00%
2012-11-23|0.1|-1.96%
2012-11-26|0.101|1.00%
2012-11-27|0.099|-1.98%
2012-11-28|0.098|-1.01%
2012-11-29|0.098|0.00%
2012-11-30|0.1|2.04%
2012-12-01|0.1|0.00%
2012-12-03|0.099|-1.00%
2012-12-04|0.1|1.01%
2012-12-05|0.099|-1.00%
2012-12-06|0.1|1.01%
2012-12-07|0.099|-1.00%
2012-12-08|0.098|-1.01%
2012-12-10|0.099|1.02%
2012-12-11|0.099|0.00%
2012-12-12|0.099|0.00%
2012-12-13|0.099|0.00%
2012-12-14|0.099|0.00%
2012-12-15|0.098|-1.01%
2012-12-17|0.1|2.04%
2012-12-18|0.099|-1.00%
2012-12-19|0.099|0.00%
2012-12-20|0.099|0.00%
2012-12-21|0.099|0.00%
2012-12-22|0.099|0.00%
2012-12-23|0.099|0.00%
2012-12-24|0.099|0.00%
2012-12-25|0.088|-11.11%
2012-12-26|0.099|12.50%
2012-12-27|0.099|0.00%
2012-12-28|0.099|0.00%
2012-12-29|0.098|-1.01%
2012-12-30|0.098|0.00%
2012-12-31|0.098|0.00%
2013-01-01|0.098|0.00%
2013-01-02|0.098|0.00%
2013-01-03|0.098|0.00%
2013-01-04|0.099|1.02%
2013-01-05|0.099|0.00%
2013-01-07|0.099|0.00%
2013-01-08|0.099|0.00%
2013-01-09|0.102|3.03%
2013-01-10|0.102|0.00%
2013-01-11|0.089|-12.75%
2013-01-12|0.088|-1.12%
2013-01-13|0.088|0.00%
2013-01-15|0.087|-1.14%
2013-01-16|0.084|-3.45%
2013-01-17|0.084|0.00%
2013-01-18|0.08|-4.76%
2013-01-19|0.079|-1.25%
2013-01-21|0.075|-5.06%
2013-01-22|0.08|6.67%
2013-01-23|0.087|8.75%
2013-01-24|0.088|1.15%
2013-01-25|0.087|-1.14%
2013-01-26|0.084|-3.45%
2013-01-28|0.084|0.00%
2013-01-29|0.082|-2.38%
2013-01-30|0.084|2.44%
2013-01-31|0.081|-3.57%
2013-02-01|0.071|-12.35%
2013-02-02|0.072|1.41%
2013-02-04|0.073|1.39%
2013-02-05|0.072|-1.37%
2013-02-06|0.065|-9.72%
2013-02-07|0.047|-27.69%
2013-02-08|0.044|-6.38%
2013-02-09|0.043|-2.27%
2013-02-12|0.045|4.65%
2013-02-13|0.047|4.44%
2013-02-14|0.05|6.38%
2013-02-15|0.051|2.00%
2013-02-16|0.049|-3.92%
2013-02-17|0.049|0.00%
2013-02-18|0.051|4.08%
2013-02-19|0.053|3.92%
2013-02-20|0.052|-1.89%
2013-02-21|0.052|0.00%
2013-02-22|0.052|0.00%
2013-02-23|0.052|0.00%
2013-02-25|0.051|-1.92%
2013-02-26|0.046|-9.80%
2013-02-27|0.046|0.00%
2013-02-28|0.053|15.22%
2013-03-01|0.052|-1.89%
2013-03-02|0.047|-9.62%
2013-03-04|0.047|0.00%
2013-03-05|0.043|-8.51%
2013-03-06|0.043|0.00%
2013-03-07|0.044|2.33%
2013-03-08|0.047|6.82%
2013-03-09|0.042|-10.64%
2013-03-11|0.043|2.38%
2013-03-12|0.049|13.95%
2013-03-13|0.048|-2.04%
2013-03-14|0.046|-4.17%
2013-03-15|0.045|-2.17%
2013-03-16|0.043|-4.44%
2013-03-17|0.043|0.00%
2013-03-18|0.044|2.33%
2013-03-19|0.044|0.00%
2013-03-20|0.046|4.55%
2013-03-21|0.046|0.00%
2013-03-22|0.045|-2.17%
2013-03-23|0.043|-4.44%
2013-03-25|0.044|2.33%
2013-03-26|0.037|-15.91%
2013-03-27|0.039|5.41%
2013-03-28|0.043|10.26%
2013-03-29|0.041|-4.65%
2013-03-30|0.054|31.71%
2013-04-01|0.054|0.00%
2013-04-02|0.055|1.85%
2013-04-03|0.057|3.64%
2013-04-04|0.052|-8.77%
2013-04-05|0.088|69.23%
2013-04-08|0.087|-1.14%
2013-04-09|0.104|19.54%
2013-04-10|0.117|12.50%
2013-04-11|0.12|2.56%
2013-04-12|0.119|-0.83%
2013-04-13|0.123|3.36%
2013-04-15|0.121|-1.63%
2013-04-16|0.12|-0.83%
2013-04-17|0.119|-0.83%
2013-04-18|0.117|-1.68%
2013-04-19|0.118|0.85%
2013-04-20|0.119|0.85%
2013-04-22|0.119|0.00%
2013-04-23|0.12|0.84%
2013-04-24|0.119|-0.83%
2013-04-25|0.119|0.00%
2013-04-26|0.122|2.52%
2013-04-27|0.119|-2.46%
2013-04-30|0.118|-0.84%
2013-05-01|0.118|0.00%
2013-05-02|0.115|-2.54%
2013-05-03|0.109|-5.22%
2013-05-07|0.11|0.92%
2013-05-08|0.113|2.73%
2013-05-09|0.109|-3.54%
2013-05-10|0.111|1.83%
2013-05-11|0.111|0.00%
2013-05-13|0.111|0.00%
2013-05-14|0.119|7.21%
2013-05-15|0.121|1.68%
2013-05-16|0.119|-1.65%
2013-05-17|0.121|1.68%
2013-05-18|0.121|0.00%
2013-05-20|0.121|0.00%
2013-05-21|0.119|-1.65%
2013-05-22|0.114|-4.20%
2013-05-23|0.116|1.75%
2013-05-24|0.115|-0.86%
2013-05-25|0.112|-2.61%
2013-05-27|0.114|1.79%
2013-05-28|0.116|1.75%
2013-05-29|0.114|-1.72%
2013-05-30|0.117|2.63%
2013-05-31|0.114|-2.56%
2013-06-03|0.112|-1.75%
2013-06-04|0.109|-2.68%
2013-06-05|0.108|-0.92%
2013-06-06|0.105|-2.78%
2013-06-07|0.104|-0.95%
2013-06-08|0.107|2.88%
2013-06-10|0.103|-3.74%
2013-06-11|0.105|1.94%
2013-06-12|0.106|0.95%
2013-06-13|0.105|-0.94%
2013-06-14|0.105|0.00%
2013-06-15|0.105|0.00%
2013-06-16|0.105|0.00%
2013-06-17|0.105|0.00%
2013-06-18|0.104|-0.95%
2013-06-19|0.107|2.88%
2013-06-20|0.109|1.87%
2013-06-21|0.105|-3.67%
2013-06-23|0.109|3.81%
2013-06-24|0.109|0.00%
2013-06-25|0.113|3.67%
2013-06-26|0.113|0.00%
2013-06-27|0.11|-2.65%
2013-06-28|0.111|0.91%
2013-06-29|0.109|-1.80%
2013-07-01|0.11|0.92%
2013-07-02|0.109|-0.91%
2013-07-03|0.108|-0.92%
2013-07-04|0.11|1.85%
2013-07-05|0.109|-0.91%
2013-07-06|0.109|0.00%
2013-07-08|0.11|0.92%
2013-07-09|0.108|-1.82%
2013-07-10|0.11|1.85%
2013-07-11|0.108|-1.82%
2013-07-12|0.109|0.93%
2013-07-13|0.109|0.00%
2013-07-15|0.109|0.00%
2013-07-16|0.109|0.00%
2013-07-17|0.11|0.92%
2013-07-18|0.112|1.82%
2013-07-19|0.112|0.00%
2013-07-20|0.112|0.00%
2013-07-22|0.109|-2.68%
2013-07-23|0.109|0.00%
2013-07-24|0.109|0.00%
2013-07-25|0.112|2.75%
2013-07-26|0.107|-4.46%
2013-07-27|0.111|3.74%
2013-07-29|0.11|-0.90%
2013-07-30|0.103|-6.36%
2013-07-31|0.104|0.97%
2013-08-01|0.103|-0.96%
2013-08-02|0.104|0.97%
2013-08-03|0.104|0.00%
2013-08-05|0.102|-1.92%
2013-08-06|0.107|4.90%
2013-08-07|0.103|-3.74%
2013-08-08|0.105|1.94%
2013-08-09|0.106|0.95%
2013-08-10|0.104|-1.89%
2013-08-11|0.104|0.00%
2013-08-12|0.105|0.96%
2013-08-13|0.106|0.95%
2013-08-14|0.105|-0.94%
2013-08-15|0.104|-0.95%
2013-08-16|0.105|0.96%
2013-08-17|0.105|0.00%
2013-08-19|0.103|-1.90%
2013-08-20|0.107|3.88%
2013-08-21|0.104|-2.80%
2013-08-22|0.104|0.00%
2013-08-23|0.105|0.96%
2013-08-24|0.104|-0.95%
2013-08-26|0.104|0.00%
2013-08-27|0.103|-0.96%
2013-08-28|0.105|1.94%
2013-08-29|0.104|-0.95%
2013-08-30|0.104|0.00%
2013-08-31|0.102|-1.92%
2013-09-01|0.102|0.00%
2013-09-02|0.103|0.98%
2013-09-03|0.104|0.97%
2013-09-04|0.101|-2.88%
2013-09-05|0.106|4.95%
2013-09-06|0.104|-1.89%
2013-09-07|0.105|0.96%
2013-09-08|0.105|0.00%
2013-09-09|0.104|-0.95%
2013-09-10|0.105|0.96%
2013-09-11|0.102|-2.86%
2013-09-12|0.102|0.00%
2013-09-13|0.103|0.98%
2013-09-14|0.106|2.91%
2013-09-15|0.106|0.00%
2013-09-17|0.103|-2.83%
2013-09-18|0.104|0.97%
2013-09-19|0.104|0.00%
2013-09-20|0.098|-5.77%
2013-09-21|0.098|0.00%
2013-09-22|0.098|0.00%
2013-09-24|0.095|-3.06%
2013-09-25|0.093|-2.11%
2013-09-26|0.096|3.23%
2013-09-27|0.093|-3.12%
2013-09-28|0.093|0.00%
2013-09-29|0.093|0.00%
2013-09-30|0.094|1.08%
2013-10-01|0.094|0.00%
2013-10-02|0.092|-2.13%
2013-10-03|0.087|-5.43%
2013-10-04|0.085|-2.30%
2013-10-05|0.084|-1.18%
2013-10-07|0.085|1.19%
2013-10-08|0.085|0.00%
2013-10-09|0.082|-3.53%
2013-10-10|0.083|1.22%
2013-10-11|0.083|0.00%
2013-10-12|0.08|-3.61%
2013-10-15|0.079|-1.25%
2013-10-16|0.081|2.53%
2013-10-17|0.083|2.47%
2013-10-18|0.081|-2.41%
2013-10-19|0.078|-3.70%
2013-10-21|0.081|3.85%
2013-10-22|0.08|-1.23%
2013-10-23|0.081|1.25%
2013-10-24|0.083|2.47%
2013-10-25|0.084|1.20%
2013-10-26|0.085|1.19%
2013-10-27|0.085|0.00%
